status,returncode,link,method,scenario_mode,base_config_name,generated_config_name,decision_tag,is_base_configuration,seed,train_seeds,highlighted_configuration,run_started_at_local,run_completed_at_local,duration_seconds,initial_total_latency,final_total_latency,delta_final_total_latency_vs_base,total_latency_reduction_percent,delta_total_latency_reduction_percent_vs_base,initial_asynchronality_sum,final_asynchronality_sum,delta_final_asynchronality_sum_vs_base,asynchronality_reduction_percent,delta_asynchronality_reduction_percent_vs_base,initial_avg_snr_db,final_avg_snr_db,delta_final_avg_snr_db_vs_base,initial_avg_sinr_db,final_avg_sinr_db,delta_final_avg_sinr_db_vs_base,total_served_bits,delta_total_served_bits_vs_base,total_skipped_blocks,delta_total_skipped_blocks_vs_base,total_target_bits,total_unserved_bits,training_solve_status,epochs_completed,last_epoch_feasible_rollout_queries,last_epoch_total_rollout_queries,last_epoch_feasible_rollout_fraction,result_json_path,log_path,effective_decisions_json,decision__simulation__constraint_loss_form,decision__simulation__convergence_precoder_update_mode,decision__simulation__uplink_rate_model
completed,0,uplink,convergence,payload_completion,uplink_payload_completion.yaml,ul_payload_completion__sweep_20260704_210305__conv__upd-dir__loss-plain__rate-sinr.yaml,upd-dir__loss-plain__rate-sinr,False,3,,constraint_loss_form=plain_lagrangian; convergence_precoder_update_mode=direct_precoder; uplink_rate_model=sinr,2026-07-04T21:11:03+03:00,2026-07-04T21:12:08+03:00,149.85835580001003,0.03746666666666666,0.031733333333333336,0.0070666666666666655,15.302491103202831,-4.437205209161588,0.021599999999999994,0.020399999999999995,0.00506666666666666,5.555555555555555,-2.444444444444457,8.200785299474761,8.2882806200836,-0.08493846673307992,-3.3431416475112745,-3.3349624000772202,-0.07656738031567656,6000,0.0,0,0.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Convergence per epoch\conv_dir__ul_payload_completion_sweep_20260704_210305_conv_upd_dir_loss_plain_rate_sinr__s3\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_payload_completion__sweep_20260704_210305__conv__upd-dir__loss-plain__rate-sinr.log,"{""simulation.constraint_loss_form"": ""plain_lagrangian"", ""simulation.convergence_precoder_update_mode"": ""direct_precoder"", ""simulation.uplink_rate_model"": ""sinr""}",plain_lagrangian,direct_precoder,sinr
completed,0,uplink,convergence,payload_completion,uplink_payload_completion.yaml,ul_payload_completion__sweep_20260704_210305__conv__upd-dir__loss-plain__rate-snr.yaml,upd-dir__loss-plain__rate-snr,False,3,,constraint_loss_form=plain_lagrangian; convergence_precoder_update_mode=direct_precoder; uplink_rate_model=snr,2026-07-04T21:10:46+03:00,2026-07-04T21:11:51+03:00,150.87314160000824,0.030733333333333335,0.02466666666666667,0.0,19.73969631236442,0.0,0.01666666666666667,0.015333333333333334,0.0,8.000000000000012,0.0,8.107807951499426,8.299587803811717,-0.07363128300496413,-3.3938913850276786,-3.373139574950167,-0.11474455518862348,6000,0.0,0,0.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Convergence per epoch\conv_dir__ul_payload_completion_sweep_20260704_210305_conv_upd_dir_loss_plain_rate_snr__s3\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_payload_completion__sweep_20260704_210305__conv__upd-dir__loss-plain__rate-snr.log,"{""simulation.constraint_loss_form"": ""plain_lagrangian"", ""simulation.convergence_precoder_update_mode"": ""direct_precoder"", ""simulation.uplink_rate_model"": ""snr""}",plain_lagrangian,direct_precoder,snr
completed,0,uplink,convergence,payload_completion,uplink_payload_completion.yaml,ul_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__rate-sinr.yaml,upd-net__loss-aug__rate-sinr,False,3,,constraint_loss_form=augmented_lagrangian; convergence_precoder_update_mode=precoder_net; uplink_rate_model=sinr,2026-07-04T21:08:09+03:00,2026-07-04T21:09:28+03:00,177.25406479999947,0.03746666666666666,0.031733333333333336,0.0070666666666666655,15.302491103202831,-4.437205209161588,0.021599999999999994,0.020399999999999995,0.00506666666666666,5.555555555555555,-2.444444444444457,8.200785299474761,8.338220236959382,-0.034998849857299064,-3.3431416475112745,-3.34097683320617,-0.08258181344462612,6000,0.0,0,0.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Convergence per epoch\conv_net__ul_payload_completion_sweep_20260704_210305_conv_upd_net_loss_aug_rate_sinr__s3\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__rate-sinr.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.uplink_rate_model"": ""sinr""}",augmented_lagrangian,precoder_net,sinr
completed,0,uplink,convergence,payload_completion,uplink_payload_completion.yaml,ul_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__rate-snr.yaml,upd-net__loss-aug__rate-snr,False,3,,constraint_loss_form=augmented_lagrangian; convergence_precoder_update_mode=precoder_net; uplink_rate_model=snr,2026-07-04T21:08:06+03:00,2026-07-04T21:09:31+03:00,181.81789000000572,0.030733333333333335,0.02466666666666667,0.0,19.73969631236442,0.0,0.01666666666666667,0.015333333333333334,0.0,8.000000000000012,0.0,8.107807951499426,8.410478637676384,0.03725955085970334,-3.3938913850276786,-3.2985749383348755,-0.04017991857333181,6000,0.0,0,0.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Convergence per epoch\conv_net__ul_payload_completion_sweep_20260704_210305_conv_upd_net_loss_aug_rate_snr__s3\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__rate-snr.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.uplink_rate_model"": ""snr""}",augmented_lagrangian,precoder_net,snr
completed,0,uplink,convergence,payload_completion,uplink_payload_completion.yaml,ul_payload_completion__sweep_20260704_210305__conv__upd-net__loss-plain__rate-sinr.yaml,upd-net__loss-plain__rate-sinr,False,3,,constraint_loss_form=plain_lagrangian; convergence_precoder_update_mode=precoder_net; uplink_rate_model=sinr,2026-07-04T21:07:49+03:00,2026-07-04T21:10:17+03:00,242.83760519999487,0.03746666666666666,0.031733333333333336,0.0070666666666666655,15.302491103202831,-4.437205209161588,0.021599999999999994,0.020399999999999995,0.00506666666666666,5.555555555555555,-2.444444444444457,8.200785299474761,8.308907099814343,-0.06431198700233764,-3.3431416475112745,-3.3636722320709764,-0.10527721230943277,6000,0.0,0,0.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Convergence per epoch\conv_net__ul_payload_completion_sweep_20260704_210305_conv_upd_net_loss_plain_rate_sinr__s3\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_payload_completion__sweep_20260704_210305__conv__upd-net__loss-plain__rate-sinr.log,"{""simulation.constraint_loss_form"": ""plain_lagrangian"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.uplink_rate_model"": ""sinr""}",plain_lagrangian,precoder_net,sinr
completed,0,uplink,convergence,payload_completion,uplink_payload_completion.yaml,ul_payload_completion__sweep_20260704_210305__conv__upd-net__loss-plain__rate-snr.yaml,upd-net__loss-plain__rate-snr,True,3,,constraint_loss_form=plain_lagrangian; convergence_precoder_update_mode=precoder_net; uplink_rate_model=snr,2026-07-04T21:07:46+03:00,2026-07-04T21:09:09+03:00,181.5002247000084,0.030733333333333335,0.02466666666666667,0.0,19.73969631236442,0.0,0.01666666666666667,0.015333333333333334,0.0,8.000000000000012,0.0,8.107807951499426,8.37321908681668,0.0,-3.3938913850276786,-3.2583950197615437,0.0,6000,0.0,0,0.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Convergence per epoch\conv_net__ul_payload_completion_sweep_20260704_210305_conv_upd_net_loss_plain_rate_snr__s3\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_payload_completion__sweep_20260704_210305__conv__upd-net__loss-plain__rate-snr.log,"{""simulation.constraint_loss_form"": ""plain_lagrangian"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.uplink_rate_model"": ""snr""}",plain_lagrangian,precoder_net,snr
completed,0,uplink,monte_carlo,fixed_block_targets,uplink_fixed_block_targets.yaml,ul_fixed_block_targets__sweep_20260704_210305__mc__loss-aug__rate-sinr.yaml,loss-aug__rate-sinr,False,3,"1,2,4",constraint_loss_form=augmented_lagrangian; uplink_rate_model=sinr,2026-07-04T21:07:37+03:00,2026-07-04T21:11:13+03:00,231.50087910000002,0.041466666666666666,0.042466666666666666,0.008733333333333336,-2.4115755627009667,-0.6007103715540965,0.022933333333333337,0.02213333333333333,0.004400000000000001,3.4883720930232793,1.2824897400820783,8.203103151217476,8.054545484767887,-0.16012200489292105,-3.3388674690187776,-3.3849501645250655,-0.01234993495218717,6000,0.0,0,0.0,6000,0,,,9,27,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Monte Carlo\mc__ul_fixed_block_targets_sweep_20260704_210305_mc_loss_aug_rate_sinr__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_fixed_block_targets__sweep_20260704_210305__mc__loss-aug__rate-sinr.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.uplink_rate_model"": ""sinr""}",augmented_lagrangian,,sinr
completed,0,uplink,monte_carlo,fixed_block_targets,uplink_fixed_block_targets.yaml,ul_fixed_block_targets__sweep_20260704_210305__mc__loss-aug__rate-snr.yaml,loss-aug__rate-snr,False,3,"1,2,4",constraint_loss_form=augmented_lagrangian; uplink_rate_model=snr,2026-07-04T21:07:32+03:00,2026-07-04T21:11:08+03:00,231.1464624000073,0.033133333333333334,0.03373333333333333,0.0,-1.8108651911468703,0.0,0.018133333333333335,0.01773333333333333,0.0,2.205882352941201,0.0,8.247380390879659,8.213646276067374,-0.0010212135934342115,-3.3488066206522675,-3.372836887197239,-0.0002366576243608698,6000,0.0,0,0.0,6000,0,,,9,27,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Monte Carlo\mc__ul_fixed_block_targets_sweep_20260704_210305_mc_loss_aug_rate_snr__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_fixed_block_targets__sweep_20260704_210305__mc__loss-aug__rate-snr.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.uplink_rate_model"": ""snr""}",augmented_lagrangian,,snr
completed,0,uplink,monte_carlo,fixed_block_targets,uplink_fixed_block_targets.yaml,ul_fixed_block_targets__sweep_20260704_210305__mc__loss-plain__rate-sinr.yaml,loss-plain__rate-sinr,False,3,"1,2,4",constraint_loss_form=plain_lagrangian; uplink_rate_model=sinr,2026-07-04T21:07:20+03:00,2026-07-04T21:10:57+03:00,232.99371349999274,0.041466666666666666,0.04253333333333333,0.008800000000000002,-2.5723472668810303,-0.76148207573416,0.022933333333333337,0.022,0.004266666666666669,4.069767441860486,1.8638850889192846,8.203103151217476,8.030145598117066,-0.1845218915437421,-3.3388674690187776,-3.3846952567515682,-0.012095027178689932,6000,0.0,0,0.0,6000,0,,,9,27,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Monte Carlo\mc__ul_fixed_block_targets_sweep_20260704_210305_mc_loss_plain_rate_sinr__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_fixed_block_targets__sweep_20260704_210305__mc__loss-plain__rate-sinr.log,"{""simulation.constraint_loss_form"": ""plain_lagrangian"", ""simulation.uplink_rate_model"": ""sinr""}",plain_lagrangian,,sinr
completed,0,uplink,monte_carlo,fixed_block_targets,uplink_fixed_block_targets.yaml,ul_fixed_block_targets__sweep_20260704_210305__mc__loss-plain__rate-snr.yaml,loss-plain__rate-snr,True,3,"1,2,4",constraint_loss_form=plain_lagrangian; uplink_rate_model=snr,2026-07-04T21:07:19+03:00,2026-07-04T21:10:57+03:00,234.87628029999905,0.033133333333333334,0.03373333333333333,0.0,-1.8108651911468703,0.0,0.018133333333333335,0.01773333333333333,0.0,2.205882352941201,0.0,8.247380390879659,8.214667489660808,0.0,-3.3488066206522675,-3.3726002295728783,0.0,6000,0.0,0,0.0,6000,0,,,9,27,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Monte Carlo\mc__ul_fixed_block_targets_sweep_20260704_210305_mc_loss_plain_rate_snr__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_fixed_block_targets__sweep_20260704_210305__mc__loss-plain__rate-snr.log,"{""simulation.constraint_loss_form"": ""plain_lagrangian"", ""simulation.uplink_rate_model"": ""snr""}",plain_lagrangian,,snr
completed,0,uplink,monte_carlo,payload_completion,uplink_payload_completion.yaml,ul_payload_completion__sweep_20260704_210305__mc__loss-aug__rate-sinr.yaml,loss-aug__rate-sinr,False,3,"1,2,4",constraint_loss_form=augmented_lagrangian; uplink_rate_model=sinr,2026-07-04T21:11:53+03:00,2026-07-04T21:14:05+03:00,148.40635060000932,0.03746666666666666,0.03953333333333334,0.00866666666666667,-5.516014234875468,-5.082174755482845,0.021599999999999994,0.0228,0.005066666666666667,-5.555555555555588,0.8444444444443926,8.200785299474761,8.21357105511507,0.03989750479230203,-3.3431416475112745,-3.383147127405563,0.030829164795274977,6000,0.0,0,0.0,0,0,,,9,27,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Monte Carlo\mc__ul_payload_completion_sweep_20260704_210305_mc_loss_aug_rate_sinr__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_payload_completion__sweep_20260704_210305__mc__loss-aug__rate-sinr.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.uplink_rate_model"": ""sinr""}",augmented_lagrangian,,sinr
completed,0,uplink,monte_carlo,payload_completion,uplink_payload_completion.yaml,ul_payload_completion__sweep_20260704_210305__mc__loss-aug__rate-snr.yaml,loss-aug__rate-snr,False,3,"1,2,4",constraint_loss_form=augmented_lagrangian; uplink_rate_model=snr,2026-07-04T21:11:29+03:00,2026-07-04T21:13:49+03:00,154.57814530000906,0.030733333333333335,0.030866666666666667,0.0,-0.4338394793926221,0.0,0.01666666666666667,0.017733333333333334,0.0,-6.399999999999981,0.0,8.107807951499426,8.174785048971732,0.0011114986489637602,-3.3938913850276786,-3.4149080873900743,-0.0009317951892362508,6000,0.0,0,0.0,0,0,,,9,27,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Monte Carlo\mc__ul_payload_completion_sweep_20260704_210305_mc_loss_aug_rate_snr__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_payload_completion__sweep_20260704_210305__mc__loss-aug__rate-snr.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.uplink_rate_model"": ""snr""}",augmented_lagrangian,,snr
completed,0,uplink,monte_carlo,payload_completion,uplink_payload_completion.yaml,ul_payload_completion__sweep_20260704_210305__mc__loss-plain__rate-sinr.yaml,loss-plain__rate-sinr,False,3,"1,2,4",constraint_loss_form=plain_lagrangian; uplink_rate_model=sinr,2026-07-04T21:11:23+03:00,2026-07-04T21:13:51+03:00,161.26141170000483,0.03746666666666666,0.03953333333333334,0.00866666666666667,-5.516014234875468,-5.082174755482845,0.021599999999999994,0.0228,0.005066666666666667,-5.555555555555588,0.8444444444443926,8.200785299474761,8.213696196484094,0.04002264616132578,-3.3431416475112745,-3.3827629904827154,0.031213301718122644,6000,0.0,0,0.0,0,0,,,9,27,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Monte Carlo\mc__ul_payload_completion_sweep_20260704_210305_mc_loss_plain_rate_sinr__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_payload_completion__sweep_20260704_210305__mc__loss-plain__rate-sinr.log,"{""simulation.constraint_loss_form"": ""plain_lagrangian"", ""simulation.uplink_rate_model"": ""sinr""}",plain_lagrangian,,sinr
completed,0,uplink,monte_carlo,payload_completion,uplink_payload_completion.yaml,ul_payload_completion__sweep_20260704_210305__mc__loss-plain__rate-snr.yaml,loss-plain__rate-snr,True,3,"1,2,4",constraint_loss_form=plain_lagrangian; uplink_rate_model=snr,2026-07-04T21:11:11+03:00,2026-07-04T21:13:42+03:00,161.50177709999844,0.030733333333333335,0.030866666666666667,0.0,-0.4338394793926221,0.0,0.01666666666666667,0.017733333333333334,0.0,-6.399999999999981,0.0,8.107807951499426,8.173673550322768,0.0,-3.3938913850276786,-3.413976292200838,0.0,6000,0.0,0,0.0,0,0,,,9,27,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Monte Carlo\mc__ul_payload_completion_sweep_20260704_210305_mc_loss_plain_rate_snr__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_payload_completion__sweep_20260704_210305__mc__loss-plain__rate-snr.log,"{""simulation.constraint_loss_form"": ""plain_lagrangian"", ""simulation.uplink_rate_model"": ""snr""}",plain_lagrangian,,snr
