status,returncode,link,method,scenario_mode,base_config_name,generated_config_name,decision_tag,is_base_configuration,seed,train_seeds,highlighted_configuration,run_started_at_local,run_completed_at_local,duration_seconds,initial_total_latency,final_total_latency,delta_final_total_latency_vs_base,total_latency_reduction_percent,delta_total_latency_reduction_percent_vs_base,initial_asynchronality_sum,final_asynchronality_sum,delta_final_asynchronality_sum_vs_base,asynchronality_reduction_percent,delta_asynchronality_reduction_percent_vs_base,initial_avg_snr_db,final_avg_snr_db,delta_final_avg_snr_db_vs_base,initial_avg_sinr_db,final_avg_sinr_db,delta_final_avg_sinr_db_vs_base,total_served_bits,delta_total_served_bits_vs_base,total_skipped_blocks,delta_total_skipped_blocks_vs_base,total_target_bits,total_unserved_bits,training_solve_status,epochs_completed,last_epoch_feasible_rollout_queries,last_epoch_total_rollout_queries,last_epoch_feasible_rollout_fraction,result_json_path,log_path,effective_decisions_json,decision_label,decision_path,decision_value,selection_type
,,downlink,convergence,,downlink_payload_completion.yaml,,upd-net__loss-plain__obj-blend__scope-bs,,,,constraint_loss_form=plain_lagrangian; convergence_block_objective_mode=blended_network_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,,,,,0.033666666666666664,,88.96174863387978,,,,,,,,,,,6.242237612451175,,6000,,,,,,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_blend_bs_net__dl_payload_completion_sweep_20260704_210305_conv_upd_net_loss_plain_obj_blend_scope_bs__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-plain__obj-blend__scope-bs.log,,Downlink convergence objective,simulation.convergence_block_objective_mode,blended_network_rate,best_final_total_latency
,,downlink,convergence,,downlink_payload_completion.yaml,,upd-net__loss-plain__obj-blend__scope-bs,,,,constraint_loss_form=plain_lagrangian; convergence_block_objective_mode=blended_network_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,,,,,0.033666666666666664,,88.96174863387978,,,,,,,,,,,6.242237612451175,,6000,,,,,,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_blend_bs_net__dl_payload_completion_sweep_20260704_210305_conv_upd_net_loss_plain_obj_blend_scope_bs__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-plain__obj-blend__scope-bs.log,,Downlink convergence objective,simulation.convergence_block_objective_mode,blended_network_rate,best_latency_reduction_percent
,,downlink,convergence,,downlink_payload_completion.yaml,,upd-net__loss-plain__obj-bitsw__scope-bs,,,,constraint_loss_form=plain_lagrangian; convergence_block_objective_mode=remaining_bits_weighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,,,,,0.034466666666666666,,88.69945355191258,,,,,,,,,,,6.052375944880024,,6000,,,,,,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_bitsw_bs_net__dl_payload_completion_sweep_20260704_210305_conv_upd_net_loss_plain_obj_bitsw_scope_bs__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-plain__obj-bitsw__scope-bs.log,,Downlink convergence objective,simulation.convergence_block_objective_mode,remaining_bits_weighted_sum_rate,best_final_total_latency
,,downlink,convergence,,downlink_payload_completion.yaml,,upd-net__loss-plain__obj-bitsw__scope-bs,,,,constraint_loss_form=plain_lagrangian; convergence_block_objective_mode=remaining_bits_weighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,,,,,0.034466666666666666,,88.69945355191258,,,,,,,,,,,6.052375944880024,,6000,,,,,,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_bitsw_bs_net__dl_payload_completion_sweep_20260704_210305_conv_upd_net_loss_plain_obj_bitsw_scope_bs__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-plain__obj-bitsw__scope-bs.log,,Downlink convergence objective,simulation.convergence_block_objective_mode,remaining_bits_weighted_sum_rate,best_latency_reduction_percent
,,downlink,convergence,,downlink_payload_completion.yaml,,upd-net__loss-plain__obj-sum__scope-bs,,,,constraint_loss_form=plain_lagrangian; convergence_block_objective_mode=unweighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,,,,,0.033666666666666664,,88.96174863387978,,,,,,,,,,,6.2305617961230935,,6000,,,,,,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_sum_bs_net__dl_payload_completion_sweep_20260704_210305_conv_upd_net_loss_plain_obj_sum_scope_bs__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-plain__obj-sum__scope-bs.log,,Downlink convergence objective,simulation.convergence_block_objective_mode,unweighted_sum_rate,best_final_total_latency
,,downlink,convergence,,downlink_payload_completion.yaml,,upd-net__loss-plain__obj-sum__scope-bs,,,,constraint_loss_form=plain_lagrangian; convergence_block_objective_mode=unweighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,,,,,0.033666666666666664,,88.96174863387978,,,,,,,,,,,6.2305617961230935,,6000,,,,,,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_sum_bs_net__dl_payload_completion_sweep_20260704_210305_conv_upd_net_loss_plain_obj_sum_scope_bs__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-plain__obj-sum__scope-bs.log,,Downlink convergence objective,simulation.convergence_block_objective_mode,unweighted_sum_rate,best_latency_reduction_percent
