avg_asynchronality_reduction_percent,avg_core_wall_time_seconds_total,avg_final_avg_sinr_db,avg_final_avg_snr_db,avg_final_total_latency,avg_skipped_blocks_total,avg_total_latency_reduction_percent,avg_unserved_bits_total,best_asynchronality_reduction_percent,best_core_wall_time_seconds_total,best_final_avg_sinr_db,best_final_avg_snr_db,best_final_total_latency,best_skipped_blocks_total,best_total_latency_reduction_percent,best_unserved_bits_total,link,method,objective_mode,run_count
89.76697061803445,238.81675740000355,18.623402888468554,15.320260311411745,0.04026666666666667,6.0,86.79781420765028,0.0,89.76697061803445,95.50876779999817,18.623402888468554,15.320260311411745,0.04026666666666667,6.0,86.79781420765028,0.0,downlink,convergence,inverse_cnr_weighted_sum_rate,2
97.16312056737588,262.2838456000027,8.249219944057613,14.179185817656608,0.04933333333333333,4.0,83.82513661202185,0.0,97.16312056737588,148.7552466000052,8.249219944057613,14.179185817656608,0.04933333333333333,4.0,83.82513661202185,0.0,downlink,convergence,unweighted_sum_rate,2
77.35562310030394,661.6971662999931,9.950324478312059,9.900655496612833,0.08216666666666667,11.0,73.06010928961749,0.0,83.48530901722391,99.53143519999867,6.863057668512824,9.855615536459286,0.0736,11.0,75.8688524590164,0.0,downlink,monte_carlo,inverse_cnr_weighted_sum_rate,2
56.28166160081054,658.4227314000018,7.180234558596372,8.432092033568992,0.12806666666666666,14.0,58.01092896174863,0.0,63.32320162107396,119.48298870000872,2.385906568666029,7.5048300896370534,0.07566666666666666,10.0,75.19125683060109,0.0,downlink,monte_carlo,unweighted_sum_rate,2
5.600000000000027,78.57047245000285,-3.3449044602788143,8.329683990244188,0.024733333333333333,0.0,19.522776572668118,0.0,5.600000000000027,35.13249479999649,-3.380047418361985,8.300713995141223,0.024733333333333333,0.0,19.522776572668118,0.0,uplink,convergence,inverse_cnr_weighted_sum_rate,2
8.000000000000012,76.59865400000126,-3.307362997716506,8.352759019566484,0.02466666666666667,0.0,19.73969631236442,0.0,8.000000000000012,34.31525430000329,-3.312524318218097,8.285897671186857,0.02466666666666667,0.0,19.73969631236442,0.0,uplink,convergence,unweighted_sum_rate,2
5.200000000000025,273.2353648500066,-3.379125635040615,8.301870099175485,0.0262,0.0,14.750542299349247,0.0,8.000000000000023,183.41596300000674,-3.433219546739162,8.194875421175011,0.02493333333333333,0.0,18.872017353579185,0.0,uplink,monte_carlo,inverse_cnr_weighted_sum_rate,2
5.200000000000025,247.17813914999715,-3.380179303966769,8.285881688960352,0.0262,0.0,14.750542299349247,0.0,8.000000000000023,189.5805665999942,-3.433487764241194,8.185216960113523,0.02493333333333333,0.0,18.872017353579185,0.0,uplink,monte_carlo,unweighted_sum_rate,2
