status,returncode,link,method,scenario_mode,base_config_name,generated_config_name,decision_tag,is_base_configuration,seed,train_seeds,highlighted_configuration,run_started_at_local,run_completed_at_local,duration_seconds,initial_total_latency,final_total_latency,delta_final_total_latency_vs_base,total_latency_reduction_percent,delta_total_latency_reduction_percent_vs_base,initial_asynchronality_sum,final_asynchronality_sum,delta_final_asynchronality_sum_vs_base,asynchronality_reduction_percent,delta_asynchronality_reduction_percent_vs_base,initial_avg_snr_db,final_avg_snr_db,delta_final_avg_snr_db_vs_base,initial_avg_sinr_db,final_avg_sinr_db,delta_final_avg_sinr_db_vs_base,total_served_bits,delta_total_served_bits_vs_base,total_skipped_blocks,delta_total_skipped_blocks_vs_base,total_target_bits,total_unserved_bits,training_solve_status,epochs_completed,last_epoch_feasible_rollout_queries,last_epoch_total_rollout_queries,last_epoch_feasible_rollout_fraction,result_json_path,log_path,effective_decisions_json,decision__simulation__bs_shared_net_fixed_target_n_target_mode,decision__simulation__constraint_loss_form,decision__simulation__convergence_block_objective_mode,decision__simulation__convergence_precoder_update_mode,decision__simulation__downlink_precoder_net_scope,decision__simulation__uplink_rate_model
completed,0,downlink,convergence,payload_completion,downlink_payload_completion.yaml,dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__obj-bitsw__scope-bs.yaml,upd-net__loss-aug__obj-bitsw__scope-bs,False,3,,constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=remaining_bits_weighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,2026-07-05T00:46:04+03:00,2026-07-05T01:22:20+03:00,2230.3639698999905,0.305,0.03473333333333333,-0.003799999999999998,88.6120218579235,1.245901639344254,0.1316,0.012,-0.0003999999999999976,90.88145896656535,0.3039513677811527,8.0,13.578951806099562,0.19199054731117293,-2.8372989989781154,5.969986354359671,0.5571831606931479,6000,0.0,0,0.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_bitsw_bs_net__dl_payload_completion_sweep_20260704_210305_conv_upd_net_loss_aug_obj_bitsw_scope_bs__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__obj-bitsw__scope-bs.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""remaining_bits_weighted_sum_rate"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.downlink_precoder_net_scope"": ""bs_shared_net""}",,augmented_lagrangian,remaining_bits_weighted_sum_rate,precoder_net,bs_shared_net,
completed,0,downlink,convergence,payload_completion,downlink_payload_completion.yaml,dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__obj-bitsw__scope-user.yaml,upd-net__loss-aug__obj-bitsw__scope-user,False,3,,constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=remaining_bits_weighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=per_user_nets,2026-07-05T00:45:48+03:00,2026-07-05T01:11:24+03:00,1603.587214900006,0.305,0.035,-0.003533333333333326,88.52459016393443,1.1584699453551934,0.1316,0.007466666666666667,-0.004933333333333331,94.32624113475178,3.748733535967588,8.0,14.296262260116286,0.909301001327897,-2.8372989989781154,12.70395464209093,7.291151448424406,6000,0.0,3,3.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_bitsw_user_net__dl_payload_completion_sweep_20260704_210305_conv_upd_net_loss_aug_obj_bitsw_scope_user__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__obj-bitsw__scope-user.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""remaining_bits_weighted_sum_rate"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.downlink_precoder_net_scope"": ""per_user_nets""}",,augmented_lagrangian,remaining_bits_weighted_sum_rate,precoder_net,per_user_nets,
completed,0,downlink,convergence,payload_completion,downlink_payload_completion.yaml,dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__obj-sum__scope-user.yaml,upd-net__loss-aug__obj-sum__scope-user,False,3,,constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=unweighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=per_user_nets,2026-07-05T00:33:00+03:00,2026-07-05T01:03:15+03:00,1896.7277992000018,0.305,0.0352,-0.003333333333333327,88.45901639344262,1.0928961748633839,0.1316,0.008133333333333333,-0.004266666666666665,93.81965552178319,3.2421479229989956,8.0,14.210020796214893,0.823059537426504,-2.8372989989781154,13.102180986575954,7.689377792909431,6000,0.0,3,3.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_sum_user_net__dl_payload_completion_sweep_20260704_210305_conv_upd_net_loss_aug_obj_sum_scope_user__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__obj-sum__scope-user.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""unweighted_sum_rate"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.downlink_precoder_net_scope"": ""per_user_nets""}",,augmented_lagrangian,unweighted_sum_rate,precoder_net,per_user_nets,
completed,0,downlink,convergence,payload_completion,downlink_payload_completion.yaml,dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__obj-blend__scope-user.yaml,upd-net__loss-aug__obj-blend__scope-user,False,3,,constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=blended_network_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=per_user_nets,2026-07-05T00:52:18+03:00,2026-07-05T01:20:54+03:00,1774.9396882,0.305,0.03526666666666667,-0.0032666666666666608,88.43715846994536,1.0710382513661187,0.1316,0.008,-0.004399999999999998,93.9209726443769,3.3434650455927084,8.0,14.274583582129958,0.887622323341569,-2.8372989989781154,12.413832284697735,7.001029091031212,6000,0.0,3,3.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_blend_user_net__dl_payload_completion_sweep_20260704_210305_conv_upd_net_loss_aug_obj_blend_scope_user__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-net__loss-aug__obj-blend__scope-user.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""blended_network_rate"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.downlink_precoder_net_scope"": ""per_user_nets""}",,augmented_lagrangian,blended_network_rate,precoder_net,per_user_nets,
completed,0,uplink,convergence,fixed_block_targets,uplink_fixed_block_targets.yaml,ul_fixed_block_targets__sweep_20260704_210305__conv__upd-dir__loss-aug__rate-sinr.yaml,upd-dir__loss-aug__rate-sinr,False,3,,constraint_loss_form=augmented_lagrangian; convergence_precoder_update_mode=direct_precoder; uplink_rate_model=sinr,2026-07-04T21:03:11+03:00,2026-07-04T21:05:20+03:00,244.16230760001054,0.041466666666666666,0.0354,0.008066666666666666,14.630225080385847,-2.874805100700671,0.022933333333333337,0.022400000000000003,0.006133333333333338,2.325581395348838,-7.968536251709999,8.203103151217476,8.472541251209163,0.07975200619621248,-3.3388674690187776,-3.320438931832348,0.00909322776975241,6000,0.0,0,0.0,6000,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Convergence per epoch\conv_dir__ul_fixed_block_targets_sweep_20260704_210305_conv_upd_dir_loss_aug_rate_sinr__s3\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_fixed_block_targets__sweep_20260704_210305__conv__upd-dir__loss-aug__rate-sinr.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_precoder_update_mode"": ""direct_precoder"", ""simulation.uplink_rate_model"": ""sinr""}",,augmented_lagrangian,,direct_precoder,,sinr
completed,0,uplink,convergence,fixed_block_targets,uplink_fixed_block_targets.yaml,ul_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__rate-sinr.yaml,upd-net__loss-aug__rate-sinr,False,3,,constraint_loss_form=augmented_lagrangian; convergence_precoder_update_mode=precoder_net; uplink_rate_model=sinr,2026-07-04T21:03:11+03:00,2026-07-04T21:05:51+03:00,270.5076171999972,0.041466666666666666,0.0354,0.008066666666666666,14.630225080385847,-2.874805100700671,0.022933333333333337,0.022400000000000003,0.006133333333333338,2.325581395348838,-7.968536251709999,8.203103151217476,8.32924712640128,-0.06354211861167158,-3.3388674690187776,-3.3366006792791265,-0.007068519677026153,6000,0.0,0,0.0,6000,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Uplink\Method-Convergence per epoch\conv_net__ul_fixed_block_targets_sweep_20260704_210305_conv_upd_net_loss_aug_rate_sinr__s3\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\ul_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__rate-sinr.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.uplink_rate_model"": ""sinr""}",,augmented_lagrangian,,precoder_net,,sinr
completed,0,downlink,convergence,fixed_block_targets,downlink_fixed_block_targets.yaml,dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-bitsw__scope-bs__ntgt-jointn.yaml,upd-net__loss-aug__obj-bitsw__scope-bs__ntgt-jointn,False,3,,bs_shared_net_fixed_target_n_target_mode=shared_n_targets; constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=remaining_bits_weighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,2026-07-04T23:34:05+03:00,2026-07-04T23:56:56+03:00,1415.5980629999976,0.06333333333333334,0.0358,-0.0026666666666666644,43.47368421052632,4.2105263157894655,0.020000000000000004,0.021066666666666664,-0.0009333333333333381,-5.3333333333333,4.666666666666689,8.0,13.806898073777617,0.14767470977835728,-3.990511281333063,7.43810042815261,1.431112899197558,6000,0.0,0,0.0,6000,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_bitsw_bs_net__dl_fixed_block_targets_sweep_20260704_210305_conv_upd_net_loss_aug_obj_bitsw_scope_bs_ntgt_jointn__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-bitsw__scope-bs__ntgt-jointn.log,"{""simulation.bs_shared_net_fixed_target_n_target_mode"": ""shared_n_targets"", ""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""remaining_bits_weighted_sum_rate"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.downlink_precoder_net_scope"": ""bs_shared_net""}",shared_n_targets,augmented_lagrangian,remaining_bits_weighted_sum_rate,precoder_net,bs_shared_net,
completed,0,downlink,convergence,fixed_block_targets,downlink_fixed_block_targets.yaml,dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-bitsw__scope-bs__ntgt-usern.yaml,upd-net__loss-aug__obj-bitsw__scope-bs__ntgt-usern,False,3,,bs_shared_net_fixed_target_n_target_mode=per_user_n_targets; constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=remaining_bits_weighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,2026-07-04T23:36:35+03:00,2026-07-04T23:59:33+03:00,1419.833838999999,0.06333333333333334,0.0358,-0.0026666666666666644,43.47368421052632,4.2105263157894655,0.020000000000000004,0.021066666666666664,-0.0009333333333333381,-5.3333333333333,4.666666666666689,8.0,13.806898073777617,0.14767470977835728,-3.990511281333063,7.43810042815261,1.431112899197558,6000,0.0,0,0.0,6000,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_bitsw_bs_net__dl_fixed_block_targets_sweep_20260704_210305_conv_upd_net_loss_aug_obj_bitsw_scope_bs_ntgt_usern__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-bitsw__scope-bs__ntgt-usern.log,"{""simulation.bs_shared_net_fixed_target_n_target_mode"": ""per_user_n_targets"", ""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""remaining_bits_weighted_sum_rate"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.downlink_precoder_net_scope"": ""bs_shared_net""}",per_user_n_targets,augmented_lagrangian,remaining_bits_weighted_sum_rate,precoder_net,bs_shared_net,
completed,0,downlink,convergence,fixed_block_targets,downlink_fixed_block_targets.yaml,dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-sum__scope-bs__ntgt-jointn.yaml,upd-net__loss-aug__obj-sum__scope-bs__ntgt-jointn,False,3,,bs_shared_net_fixed_target_n_target_mode=shared_n_targets; constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=unweighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,2026-07-04T23:13:50+03:00,2026-07-04T23:35:54+03:00,1363.9928595999954,0.06333333333333334,0.0358,-0.0026666666666666644,43.47368421052632,4.2105263157894655,0.020000000000000004,0.021066666666666664,-0.0009333333333333381,-5.3333333333333,4.666666666666689,8.0,13.806898073777617,0.14767470977835728,-3.990511281333063,7.43810042815261,1.431112899197558,6000,0.0,0,0.0,6000,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_sum_bs_net__dl_fixed_block_targets_sweep_20260704_210305_conv_upd_net_loss_aug_obj_sum_scope_bs_ntgt_jointn__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-sum__scope-bs__ntgt-jointn.log,"{""simulation.bs_shared_net_fixed_target_n_target_mode"": ""shared_n_targets"", ""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""unweighted_sum_rate"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.downlink_precoder_net_scope"": ""bs_shared_net""}",shared_n_targets,augmented_lagrangian,unweighted_sum_rate,precoder_net,bs_shared_net,
completed,0,downlink,convergence,fixed_block_targets,downlink_fixed_block_targets.yaml,dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-sum__scope-bs__ntgt-usern.yaml,upd-net__loss-aug__obj-sum__scope-bs__ntgt-usern,False,3,,bs_shared_net_fixed_target_n_target_mode=per_user_n_targets; constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=unweighted_sum_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,2026-07-04T23:16:18+03:00,2026-07-04T23:38:37+03:00,1385.6414568999899,0.06333333333333334,0.0358,-0.0026666666666666644,43.47368421052632,4.2105263157894655,0.020000000000000004,0.021066666666666664,-0.0009333333333333381,-5.3333333333333,4.666666666666689,8.0,13.806898073777617,0.14767470977835728,-3.990511281333063,7.43810042815261,1.431112899197558,6000,0.0,0,0.0,6000,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_sum_bs_net__dl_fixed_block_targets_sweep_20260704_210305_conv_upd_net_loss_aug_obj_sum_scope_bs_ntgt_usern__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-sum__scope-bs__ntgt-usern.log,"{""simulation.bs_shared_net_fixed_target_n_target_mode"": ""per_user_n_targets"", ""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""unweighted_sum_rate"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.downlink_precoder_net_scope"": ""bs_shared_net""}",per_user_n_targets,augmented_lagrangian,unweighted_sum_rate,precoder_net,bs_shared_net,
completed,0,downlink,convergence,fixed_block_targets,downlink_fixed_block_targets.yaml,dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-blend__scope-bs__ntgt-jointn.yaml,upd-net__loss-aug__obj-blend__scope-bs__ntgt-jointn,False,3,,bs_shared_net_fixed_target_n_target_mode=shared_n_targets; constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=blended_network_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,2026-07-04T23:39:24+03:00,2026-07-05T00:00:25+03:00,1304.371296199999,0.06333333333333334,0.036066666666666664,-0.0023999999999999994,43.05263157894738,3.7894736842105203,0.020000000000000004,0.0216,-0.00040000000000000105,-7.999999999999985,2.0000000000000044,8.0,13.80566572214545,0.14644235814619044,-3.990511281333063,7.4335086681229114,1.4265211391678596,6000,0.0,0,0.0,6000,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_blend_bs_net__dl_fixed_block_targets_sweep_20260704_210305_conv_upd_net_loss_aug_obj_blend_scope_bs_ntgt_jointn__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-blend__scope-bs__ntgt-jointn.log,"{""simulation.bs_shared_net_fixed_target_n_target_mode"": ""shared_n_targets"", ""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""blended_network_rate"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.downlink_precoder_net_scope"": ""bs_shared_net""}",shared_n_targets,augmented_lagrangian,blended_network_rate,precoder_net,bs_shared_net,
completed,0,downlink,convergence,fixed_block_targets,downlink_fixed_block_targets.yaml,dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-blend__scope-bs__ntgt-usern.yaml,upd-net__loss-aug__obj-blend__scope-bs__ntgt-usern,False,3,,bs_shared_net_fixed_target_n_target_mode=per_user_n_targets; constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=blended_network_rate; convergence_precoder_update_mode=precoder_net; downlink_precoder_net_scope=bs_shared_net,2026-07-04T23:39:44+03:00,2026-07-05T00:00:45+03:00,1307.4095627999923,0.06333333333333334,0.036066666666666664,-0.0023999999999999994,43.05263157894738,3.7894736842105203,0.020000000000000004,0.0216,-0.00040000000000000105,-7.999999999999985,2.0000000000000044,8.0,13.80566572214545,0.14644235814619044,-3.990511281333063,7.4335086681229114,1.4265211391678596,6000,0.0,0,0.0,6000,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_blend_bs_net__dl_fixed_block_targets_sweep_20260704_210305_conv_upd_net_loss_aug_obj_blend_scope_bs_ntgt_usern__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_fixed_block_targets__sweep_20260704_210305__conv__upd-net__loss-aug__obj-blend__scope-bs__ntgt-usern.log,"{""simulation.bs_shared_net_fixed_target_n_target_mode"": ""per_user_n_targets"", ""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""blended_network_rate"", ""simulation.convergence_precoder_update_mode"": ""precoder_net"", ""simulation.downlink_precoder_net_scope"": ""bs_shared_net""}",per_user_n_targets,augmented_lagrangian,blended_network_rate,precoder_net,bs_shared_net,
completed,0,downlink,convergence,payload_completion,downlink_payload_completion.yaml,dl_payload_completion__sweep_20260704_210305__conv__upd-dir__loss-aug__obj-bitsw.yaml,upd-dir__loss-aug__obj-bitsw,False,3,,constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=remaining_bits_weighted_sum_rate; convergence_precoder_update_mode=direct_precoder,2026-07-05T00:13:14+03:00,2026-07-05T00:29:42+03:00,1053.5526840999955,0.305,0.037066666666666664,-0.0014666666666666647,87.84699453551914,0.4808743169399037,0.1316,0.01133333333333333,-0.0010666666666666672,91.38804457953394,0.8105369807497453,8.0,13.637861283802971,0.2509000250145821,-2.8372989989781154,6.586330521080994,1.1735273274144706,6000,0.0,0,0.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_bitsw_dir__dl_payload_completion_sweep_20260704_210305_conv_upd_dir_loss_aug_obj_bitsw__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-dir__loss-aug__obj-bitsw.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""remaining_bits_weighted_sum_rate"", ""simulation.convergence_precoder_update_mode"": ""direct_precoder""}",,augmented_lagrangian,remaining_bits_weighted_sum_rate,direct_precoder,,
completed,0,downlink,convergence,payload_completion,downlink_payload_completion.yaml,dl_payload_completion__sweep_20260704_210305__conv__upd-dir__loss-aug__obj-blend.yaml,upd-dir__loss-aug__obj-blend,False,3,,constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=blended_network_rate; convergence_precoder_update_mode=direct_precoder,2026-07-05T00:15:53+03:00,2026-07-05T00:31:23+03:00,1009.272577900003,0.305,0.0378,-0.0007333333333333289,87.60655737704917,0.24043715846993052,0.1316,0.013333333333333332,0.0009333333333333346,89.86828774062816,-0.7092198581560325,8.0,13.417028116890227,0.03006685810183818,-2.8372989989781154,6.249960507607093,0.8371573139405699,6000,0.0,0,0.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_blend_dir__dl_payload_completion_sweep_20260704_210305_conv_upd_dir_loss_aug_obj_blend__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-dir__loss-aug__obj-blend.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""blended_network_rate"", ""simulation.convergence_precoder_update_mode"": ""direct_precoder""}",,augmented_lagrangian,blended_network_rate,direct_precoder,,
completed,0,downlink,convergence,payload_completion,downlink_payload_completion.yaml,dl_payload_completion__sweep_20260704_210305__conv__upd-dir__loss-aug__obj-sum.yaml,upd-dir__loss-aug__obj-sum,True,3,,constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=unweighted_sum_rate; convergence_precoder_update_mode=direct_precoder,2026-07-05T00:10:55+03:00,2026-07-05T00:25:02+03:00,901.8773800999916,0.305,0.03853333333333333,0.0,87.36612021857924,0.0,0.1316,0.012399999999999998,0.0,90.5775075987842,0.0,8.0,13.38696125878839,0.0,-2.8372989989781154,5.412803193666523,0.0,6000,0.0,0,0.0,0,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_sum_dir__dl_payload_completion_sweep_20260704_210305_conv_upd_dir_loss_aug_obj_sum__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_payload_completion__sweep_20260704_210305__conv__upd-dir__loss-aug__obj-sum.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""unweighted_sum_rate"", ""simulation.convergence_precoder_update_mode"": ""direct_precoder""}",,augmented_lagrangian,unweighted_sum_rate,direct_precoder,,
completed,0,downlink,convergence,fixed_block_targets,downlink_fixed_block_targets.yaml,dl_fixed_block_targets__sweep_20260704_210305__conv__upd-dir__loss-aug__obj-blend.yaml,upd-dir__loss-aug__obj-blend,False,3,,constraint_loss_form=augmented_lagrangian; convergence_block_objective_mode=blended_network_rate; convergence_precoder_update_mode=direct_precoder,2026-07-04T21:14:00+03:00,2026-07-04T23:15:18+03:00,7330.329959299997,0.06333333333333334,0.039066666666666666,0.0006000000000000033,38.31578947368421,-0.9473684210526443,0.020000000000000004,0.0216,-0.00040000000000000105,-7.999999999999985,2.0000000000000044,8.0,13.815728994481,0.1565056304817407,-3.990511281333063,6.345435021743282,0.33844749278823016,6000,0.0,0,0.0,6000,0,,,,,,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Results\Downlink\Method-Convergence per epoch\conv_blend_dir__dl_fixed_block_targets_sweep_20260704_210305_conv_upd_dir_loss_aug_obj_blend__s3\testing\data\result.json,C:\All Codes\Taiwan_Internship\UL_UPLINK_DOWNLINK_MONTE_CARLO\Decision Sweep Runs\sweep_20260704_210305\logs\dl_fixed_block_targets__sweep_20260704_210305__conv__upd-dir__loss-aug__obj-blend.log,"{""simulation.constraint_loss_form"": ""augmented_lagrangian"", ""simulation.convergence_block_objective_mode"": ""blended_network_rate"", ""simulation.convergence_precoder_update_mode"": ""direct_precoder""}",,augmented_lagrangian,blended_network_rate,direct_precoder,,
